path,action,bucket,notes
operators/tailscale-operator/README.md,PORT_CORE_ADAPT,operators,required operator manifests; adapt versions/values
operators/tailscale-operator/base/kustomization.yaml,PORT_CORE_ADAPT,operators,required operator manifests; adapt versions/values
operators/tailscale-operator/base/operator-oauth-secret.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
operators/tailscale-operator/base/proxyclass-iptables.yaml,PORT_CORE_ADAPT,operators,required operator manifests; adapt versions/values
operators/tailscale-operator/base/secret-generator.yaml,PORT_CORE_ADAPT,operators,required operator manifests; adapt versions/values
operators/tailscale-operator/base/values/values.yaml,PORT_CORE_ADAPT,operators,required operator manifests; adapt versions/values
operators/tailscale-operator/overlays/erauner-home/kustomization.yaml,PORT_CORE_ADAPT,operators,required operator manifests; adapt versions/values
operators/tailscale-operator/test-resources/kustomization.yaml,PORT_CORE_ADAPT,operators,required operator manifests; adapt versions/values
operators/tailscale-operator/test-resources/whoami-deployment.yaml,PORT_CORE_ADAPT,operators,required operator manifests; adapt versions/values
operators/tailscale-operator/test-resources/whoami-service-tailscale.yaml,PORT_CORE_ADAPT,operators,required operator manifests; adapt versions/values
operators/toolhive-operator/base/kustomization.yaml,PORT_OPTIONAL,operators,operator not required for minimal cousin baseline
operators/toolhive-operator/base/values/values.yaml,PORT_OPTIONAL,operators,operator not required for minimal cousin baseline
operators/toolhive-operator/overlays/erauner-home/kustomization.yaml,PORT_OPTIONAL,operators,operator not required for minimal cousin baseline
operators/truenas-exporter/base/deployment.yaml,PORT_OPTIONAL,operators,operator not required for minimal cousin baseline
operators/truenas-exporter/base/kustomization.yaml,PORT_OPTIONAL,operators,operator not required for minimal cousin baseline
operators/truenas-exporter/base/mapping-configmap.yaml,PORT_OPTIONAL,operators,operator not required for minimal cousin baseline
operators/truenas-exporter/base/service.yaml,PORT_OPTIONAL,operators,operator not required for minimal cousin baseline
operators/truenas-exporter/base/servicemonitor.yaml,PORT_OPTIONAL,operators,operator not required for minimal cousin baseline
operators/truenas-exporter/overlays/erauner-home/kustomization.yaml,PORT_OPTIONAL,operators,operator not required for minimal cousin baseline
operators/volsync/README.md,PORT_OPTIONAL,operators,operator not required for minimal cousin baseline
operators/volsync/base/kustomization.yaml,PORT_OPTIONAL,operators,operator not required for minimal cousin baseline
operators/volsync/base/policies/jitter-binding.yaml,PORT_OPTIONAL,operators,operator not required for minimal cousin baseline
operators/volsync/base/policies/jitter-policy.yaml,PORT_OPTIONAL,operators,operator not required for minimal cousin baseline
operators/volsync/base/secret-generator.yaml,PORT_OPTIONAL,operators,operator not required for minimal cousin baseline
operators/volsync/base/secret.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
operators/volsync/base/values/values.yaml,PORT_OPTIONAL,operators,operator not required for minimal cousin baseline
operators/volsync/overlays/erauner-home/kustomization.yaml,PORT_OPTIONAL,operators,operator not required for minimal cousin baseline
policies/README.md,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kustomization.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/README.md,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/cluster/application-multi-source-ordering.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/cluster/application-no-create-namespace.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/cluster/kustomization.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/cluster/namespace-argocd-ownership.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/cluster/reflector-annotation-completeness.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/cluster/require-safe-resource-allocation.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/exceptions/critical-operations-exception.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/exceptions/kustomization.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/kustomization.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/application-multi-source-ordering/invalid-git-first.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/application-multi-source-ordering/invalid-no-chart-field.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/application-multi-source-ordering/kyverno-test.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/application-multi-source-ordering/valid-git-helm-chart.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/application-multi-source-ordering/valid-multi-source-helm-first.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/application-multi-source-ordering/valid-single-source.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/application-no-create-namespace/invalid-create-namespace-true.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/application-no-create-namespace/kyverno-test.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/application-no-create-namespace/valid-create-namespace-false.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/application-no-create-namespace/valid-no-create-namespace.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/reflector-annotation-completeness/invalid-missing-allowed.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/reflector-annotation-completeness/invalid-missing-namespaces.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/reflector-annotation-completeness/kyverno-test.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/reflector-annotation-completeness/valid-complete-annotations.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/reflector-annotation-completeness/valid-no-reflector-annotations.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/require-safe-resource-allocation/deployment-excessive-memory.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/require-safe-resource-allocation/deployment-high-replicas-no-resources.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/require-safe-resource-allocation/deployment-high-replicas-with-resources.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/require-safe-resource-allocation/deployment-no-requests.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/require-safe-resource-allocation/deployment-safe-memory.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/require-safe-resource-allocation/deployment-with-override.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/require-safe-resource-allocation/kyverno-test.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/require-safe-resource-allocation/pod-excessive-memory.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/require-safe-resource-allocation/pod-safe-memory.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/require-safe-resource-allocation/pod-with-override.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/base/tests/run-tests.sh,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/cluster/gateway-require-cert.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/cluster/httproute-cross-namespace.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/cluster/httproute-hostname-uniqueness.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/cluster/httproute-parent-gateway.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/cluster/kustomization.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/cluster/require-heavy-io-anti-affinity.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/cluster/require-storage-intent-label.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/cluster/require-workload-type-label.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/cluster/validate-workload-type-values.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/exceptions/cilium-exception.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/exceptions/flux-bootstrap-exception.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/exceptions/io-scheduling-exception.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/exceptions/kustomization.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/kustomization.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/gateway-require-cert/invalid-gateway-missing-annotation.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/gateway-require-cert/kyverno-test.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/gateway-require-cert/valid-gateway-other-namespace.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/gateway-require-cert/valid-gateway-with-cert.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/gateway-require-cert/valid-gateway-with-precreated-secret.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/httproute-parent-gateway/internal-gateway-missing-label.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/httproute-parent-gateway/internal-gateway-second-parentref.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/httproute-parent-gateway/internal-label-with-public-gateway.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/httproute-parent-gateway/internal-label-wrong-gateway.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/httproute-parent-gateway/invalid-gateway-reference.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/httproute-parent-gateway/kyverno-test.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/httproute-parent-gateway/valid-external-route.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/httproute-parent-gateway/valid-internal-route.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/require-heavy-io-anti-affinity/invalid-missing-affinity.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/require-heavy-io-anti-affinity/invalid-missing-label.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/require-heavy-io-anti-affinity/invalid-wrong-label-value.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/require-heavy-io-anti-affinity/kyverno-test.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/require-heavy-io-anti-affinity/valid-heavy-io-pod.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/require-heavy-io-anti-affinity/valid-media-io-pod.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/require-storage-intent-label,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/require-workload-type-label,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/run-tests.sh,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/storage-intent-label/invalid-pvc-missing-label.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/storage-intent-label/invalid-pvc-wrong-value.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/storage-intent-label/kyverno-test.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/storage-intent-label/valid-pvc-longhorn.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/storage-intent-label/valid-pvc-synology.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/storage-intent-label/valid-pvc-system-namespace.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/storage-intent-label/valid-pvc-truenas.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/overlays/erauner-home/tests/validate-workload-type-values,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/kyverno/tests/run-tests.sh,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/README.md,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/base/bindings/binding-argocd-configmap.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/base/bindings/binding-namespace-consistency.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/base/bindings/binding-namespace-pss.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/base/bindings/binding-protect-critical-namespaces.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/base/bindings/binding-service-deployment-labels.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/base/bindings/cross-gitops-protection-vap-binding.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/base/bindings/kustomization.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/base/bindings/managed-by-labels-vap-binding.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/base/bindings/managed-namespace-vap-binding.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/base/kustomization.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/base/policies/cross-gitops-protection-vap.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/base/policies/kustomization.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/base/policies/managed-by-labels-vap.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/base/policies/managed-namespace-vap.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/base/policies/policy-argocd-configmap.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/base/policies/policy-namespace-consistency.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/base/policies/policy-namespace-pss.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/base/policies/policy-protect-critical-namespaces.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/base/policies/policy-service-deployment-labels.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/overlays/erauner-home/bindings/binding-helm-dependencies.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/overlays/erauner-home/bindings/binding-homepage-annotations.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/overlays/erauner-home/bindings/binding-lbpool-label.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/overlays/erauner-home/bindings/binding-mcp-server-standards.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/overlays/erauner-home/bindings/binding-prefer-gateway-api.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/overlays/erauner-home/bindings/kustomization.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/overlays/erauner-home/kustomization.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/overlays/erauner-home/policies/kustomization.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/overlays/erauner-home/policies/policy-helm-dependencies.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/overlays/erauner-home/policies/policy-homepage-annotations.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/overlays/erauner-home/policies/policy-lbpool-label.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/overlays/erauner-home/policies/policy-mcp-server-standards.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
policies/validating-admission/overlays/erauner-home/policies/policy-prefer-gateway-api.yaml,EXCLUDE_PLATFORM_SPECIFIC,tooling,CI/CD or platform integration not needed for cousin starter repo
renovate.json,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
scripts/README-helm-rescue.md,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/README.md,PORT_CORE,scripts,bootstrap and day-1 operational helpers
scripts/add-flux-labels.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/add-managed-by-labels.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/add-managed-by-to-apps.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/add-monitoring.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/add-namespace-managed-by-labels.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/analyze-multi-source-apps.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/apply-namespace-changes.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/argocd-create-deploy-key.sh,PORT_CORE,scripts,bootstrap and day-1 operational helpers
scripts/argocd-get-admin.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/argocd-ui.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/backup-flux-state.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/check-drift.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/check-envoy-gateway-health.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/check-helmrelease-conflicts.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/check-httpbin-backend.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/check-loadbalancer-policy.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/check-repos.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/check-sync-status.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/check-vm-provider.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/cilium-net-tools.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/claude-review-prompt.txt,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/cli-net-tools.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/cli-setup.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/cloudflared-net-tools.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/commit-envoy-troubleshooting.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/compare-jenkins-backstage.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/create-firefly-token.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/create-mcp-oauth-overlays.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/debug-vm-formatting.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/deploy-envoy-fixes.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/diagnose-envoy-tls.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/discover-kustomizations.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/dns-status.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/docker-compose.yml,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/doks-kubeconfig.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/download-vm-image.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/final-envoy-troubleshooting.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/fix-autoscale-config.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/fix-envoy-gateway.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/fix-envoy-specific-issues.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/fix-failed-helmreleases.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/fix-homepage-discovery.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/fix-ssa-errors.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/fix-terminating-namespaces.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/fix-vm-provisioning.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/flux-net-tools.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/flux-wait.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/force-helm-cleanup.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/generate-hosts-entries.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/gitea-smoke-test.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/gitops-debug-tools.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/gitops-split-analyze-changes.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/gitops-split-archive-pr.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/gitops-split-create-pr.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/gitops-split-update-pr.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/gitops-split-validate.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
